week,zone_type,hour,mae
2025-11-17/2025-11-23,non_airport,6,255.33719064899776
2025-11-17/2025-11-23,non_airport,7,489.84170761098324
2025-11-17/2025-11-23,non_airport,8,666.1521790142453
2025-11-17/2025-11-23,non_airport,9,805.5365526967747
2025-11-17/2025-11-23,non_airport,10,914.9265781196702
2025-11-17/2025-11-23,non_airport,11,984.4127426680022
2025-11-17/2025-11-23,non_airport,12,1063.5229612504836
2025-11-17/2025-11-23,non_airport,13,1153.4829378556083
2025-11-17/2025-11-23,non_airport,14,1271.4777437516082
2025-11-17/2025-11-23,non_airport,15,1318.6257474449355
2025-11-17/2025-11-23,non_airport,16,1372.9934502096012
2025-11-17/2025-11-23,non_airport,17,1526.5434673926507
2025-11-17/2025-11-23,non_airport,18,1565.39884312647
2025-11-17/2025-11-23,non_airport,19,1657.2661028551531
2025-11-17/2025-11-23,non_airport,20,1547.3356468249872
2025-11-17/2025-11-23,non_airport,21,1509.3271778793405
2025-11-17/2025-11-23,non_airport,22,1428.90204243297
2025-11-17/2025-11-23,non_airport,23,1168.6217802355475
2025-11-24/2025-11-30,airport,0,98.53689740552524
2025-11-24/2025-11-30,airport,1,84.36636256160976
2025-11-24/2025-11-30,airport,2,52.16726245654433
2025-11-24/2025-11-30,airport,3,28.64988082324445
2025-11-24/2025-11-30,airport,4,36.55915838728473
2025-11-24/2025-11-30,airport,5,33.268470157763865
2025-11-24/2025-11-30,airport,6,46.15234198473797
2025-11-24/2025-11-30,airport,7,54.369909554786034
2025-11-24/2025-11-30,airport,8,48.364008158664205
2025-11-24/2025-11-30,airport,9,50.895547417888416
2025-11-24/2025-11-30,airport,10,40.8192967569704
2025-11-24/2025-11-30,airport,11,47.624631284245226
2025-11-24/2025-11-30,airport,12,55.654585472294805
2025-11-24/2025-11-30,airport,13,65.58996164857805
2025-11-24/2025-11-30,airport,14,71.76917866959126
2025-11-24/2025-11-30,airport,15,77.48580685857105
2025-11-24/2025-11-30,airport,16,82.60870990565282
2025-11-24/2025-11-30,airport,17,132.7212723220641
2025-11-24/2025-11-30,airport,18,101.25658099553975
2025-11-24/2025-11-30,airport,19,89.77862077787974
2025-11-24/2025-11-30,airport,20,97.4955967253373
2025-11-24/2025-11-30,airport,21,106.74848976547487
2025-11-24/2025-11-30,airport,22,135.57519959206925
2025-11-24/2025-11-30,airport,23,128.10438242267801
2025-11-24/2025-11-30,non_airport,0,767.9766093262748
2025-11-24/2025-11-30,non_airport,1,464.0227870786141
2025-11-24/2025-11-30,non_airport,2,334.15504983552324
2025-11-24/2025-11-30,non_airport,3,241.24166803126957
2025-11-24/2025-11-30,non_airport,4,182.69371637482885
2025-11-24/2025-11-30,non_airport,5,188.49402300543608
2025-11-24/2025-11-30,non_airport,6,268.8571854237662
2025-11-24/2025-11-30,non_airport,7,520.2027889293281
2025-11-24/2025-11-30,non_airport,8,685.2152701633396
2025-11-24/2025-11-30,non_airport,9,850.4471441254603
2025-11-24/2025-11-30,non_airport,10,942.5339610535608
2025-11-24/2025-11-30,non_airport,11,1004.9021502717944
2025-11-24/2025-11-30,non_airport,12,1071.2341669974876
2025-11-24/2025-11-30,non_airport,13,1110.2413820809334
2025-11-24/2025-11-30,non_airport,14,1256.4802018302223
2025-11-24/2025-11-30,non_airport,15,1323.9882629187482
2025-11-24/2025-11-30,non_airport,16,1348.1252370938762
2025-11-24/2025-11-30,non_airport,17,1521.4074261147905
2025-11-24/2025-11-30,non_airport,18,1588.2433746251909
2025-11-24/2025-11-30,non_airport,19,1604.9583325267463
2025-11-24/2025-11-30,non_airport,20,1446.6780575521482
2025-11-24/2025-11-30,non_airport,21,1427.3172318005124
2025-11-24/2025-11-30,non_airport,22,1342.9724945150638
2025-11-24/2025-11-30,non_airport,23,1076.8968388808396
